GEOID,STATE,STATE_NAME,COUNTY,COUNTY_NAME,pov_idx,lbr_idx,haz_idx,tcost_idx,trans_idx
53007961200,53,Washington,7,Chelan,73,50,99,18,82
53009000200,53,Washington,9,Clallam,15,1,,26,15
53009000300,53,Washington,9,Clallam,33,26,,23,13
53009000400,53,Washington,9,Clallam,35,25,,18,11
53009000700,53,Washington,9,Clallam,29,23,,14,9
53009000800,53,Washington,9,Clallam,28,13,,29,9
53009000900,53,Washington,9,Clallam,28,47,,34,0
53009001500,53,Washington,9,Clallam,23,18,,13,11
53009002100,53,Washington,9,Clallam,38,29,,34,0
53009002300,53,Washington,9,Clallam,55,28,,13,9
53009940000,53,Washington,9,Clallam,31,17,,24,13
53011040507,53,Washington,11,Clark,34,16,67,59,58
53011040509,53,Washington,11,Clark,19,6,44,66,45
53011041009,53,Washington,11,Clark,45,28,26,75,58
53011041600,53,Washington,11,Clark,23,14,14,79,66
53011042400,53,Washington,11,Clark,16,5,7,90,77
53011042500,53,Washington,11,Clark,33,57,8,83,59
53011042600,53,Washington,11,Clark,20,23,14,82,77
53013960200,53,Washington,13,Columbia,36,40,98,15,36
53015000300,53,Washington,15,Cowlitz,3,2,66,52,97
53015001100,53,Washington,15,Cowlitz,10,5,45,37,53
53017950300,53,Washington,17,Douglas,19,38,97,23,75
53019940000,53,Washington,19,Ferry,24,9,,9,45
53019970100,53,Washington,19,Ferry,21,6,,7,18
53019970200,53,Washington,19,Ferry,34,9,,7,0
53021020100,53,Washington,21,Franklin,16,18,73,48,77
53023970300,53,Washington,23,Garfield,50,51,,19,43
53025010800,53,Washington,25,Grant,5,9,,26,83
53027000200,53,Washington,27,Grays Harbor,57,9,99,12,0
53027001000,53,Washington,27,Grays Harbor,4,4,84,20,0
53027001500,53,Washington,27,Grays Harbor,20,16,96,15,0
53029970700,53,Washington,29,Island,43,32,73,67,46
53031950202,53,Washington,31,Jefferson,53,23,97,21,12
53031950400,53,Washington,31,Jefferson,55,22,94,25,9
53031950601,53,Washington,31,Jefferson,32,43,77,40,8
53031950702,53,Washington,31,Jefferson,26,2,,24,15
53033008600,53,Washington,33,King,18,73,0,98,95
53033008700,53,Washington,33,King,57,88,0,96,95
53033009000,53,Washington,33,King,25,82,0,97,94
53033009100,53,Washington,33,King,7,49,0,98,96
53033009200,53,Washington,33,King,3,39,0,99,96
53033009300,53,Washington,33,King,19,63,0,94,85
53033009400,53,Washington,33,King,36,89,0,95,91
53033011001,53,Washington,33,King,8,27,,90,81
53033011101,53,Washington,33,King,41,46,4,89,79
53033011800,53,Washington,33,King,7,36,14,88,77
53033026100,53,Washington,33,King,33,37,7,86,73
53033026801,53,Washington,33,King,21,35,3,87,72
53033026802,53,Washington,33,King,17,25,2,85,70
53033027200,53,Washington,33,King,17,44,1,83,50
53033027300,53,Washington,33,King,14,27,1,86,71
53033027900,53,Washington,33,King,32,60,5,87,60
53033028000,53,Washington,33,King,13,35,1,92,80
53033028100,53,Washington,33,King,25,36,0,87,70
53033028200,53,Washington,33,King,16,54,0,90,76
53033028402,53,Washington,33,King,33,27,0,85,60
53033028403,53,Washington,33,King,24,52,0,90,78
53033028802,53,Washington,33,King,12,23,0,88,67
53033030006,53,Washington,33,King,12,36,,89,67
53035080500,53,Washington,35,Kitsap,8,10,15,82,25
53035092200,53,Washington,35,Kitsap,29,9,54,70,17
53035092300,53,Washington,35,Kitsap,38,26,53,63,18
53037975500,53,Washington,37,Kittitas,29,42,91,24,0
53037975600,53,Washington,37,Kittitas,50,51,66,35,0
53039950100,53,Washington,39,Klickitat,21,12,99,20,39
53039950200,53,Washington,39,Klickitat,39,28,95,20,21
53041971000,53,Washington,41,Lewis,42,51,43,15,0
53041971100,53,Washington,41,Lewis,37,10,93,7,14
53043960400,53,Washington,43,Lincoln,36,54,98,12,23
53045960600,53,Washington,45,Mason,32,10,89,29,19
53045961300,53,Washington,45,Mason,39,15,93,25,43
53047940100,53,Washington,47,Okanogan,13,7,,8,35
53047940200,53,Washington,47,Okanogan,16,17,,8,56
53047970400,53,Washington,47,Okanogan,15,24,99,9,0
53047970800,53,Washington,47,Okanogan,23,42,99,8,58
53049950200,53,Washington,49,Pacific,25,29,98,4,0
53049950300,53,Washington,49,Pacific,23,19,99,4,0
53049950800,53,Washington,49,Pacific,29,7,99,7,69
53051970200,53,Washington,51,Pend Oreille,37,6,96,18,67
53051970500,53,Washington,51,Pend Oreille,17,11,93,22,48
53053061400,53,Washington,53,Pierce,9,0,6,91,49
53053061601,53,Washington,53,Pierce,4,10,5,94,71
53053061602,53,Washington,53,Pierce,27,29,14,94,82
53053062400,53,Washington,53,Pierce,61,49,14,83,59
53053062600,53,Washington,53,Pierce,20,26,22,89,57
53053071408,53,Washington,53,Pierce,44,25,30,77,47
53053071409,53,Washington,53,Pierce,42,44,27,76,45
53053071503,53,Washington,53,Pierce,80,54,37,82,48
53053071805,53,Washington,53,Pierce,14,13,21,88,61
53053071806,53,Washington,53,Pierce,4,4,24,90,74
53053072000,53,Washington,53,Pierce,5,3,45,85,61
53053940007,53,Washington,53,Pierce,21,8,,78,65
53057940500,53,Washington,57,Skagit,28,45,,56,56
53057951500,53,Washington,57,Skagit,41,23,87,41,48
53057952200,53,Washington,57,Skagit,10,11,72,56,65
53057952401,53,Washington,57,Skagit,39,22,,50,51
53057952500,53,Washington,57,Skagit,33,35,23,59,53
53059950300,53,Washington,59,Skamania,30,35,96,54,33
53059950400,53,Washington,59,Skamania,50,40,94,46,48
53059950500,53,Washington,59,Skamania,45,10,96,54,54
53061040200,53,Washington,61,Snohomish,13,21,10,86,68
53061040700,53,Washington,61,Snohomish,15,3,4,90,57
53061041901,53,Washington,61,Snohomish,60,51,20,79,68
53061051400,53,Washington,61,Snohomish,21,36,13,89,65
53061052803,53,Washington,61,Snohomish,61,34,50,70,31
53061053509,53,Washington,61,Snohomish,41,26,,72,27
53061053700,53,Washington,61,Snohomish,33,5,98,65,28
53063000200,53,Washington,63,Spokane,12,17,20,53,74
53063001600,53,Washington,63,Spokane,13,23,25,49,55
53063002300,53,Washington,63,Spokane,12,10,32,60,88
53063002400,53,Washington,63,Spokane,3,1,20,75,83
53063003100,53,Washington,63,Spokane,23,34,16,53,85
53063003200,53,Washington,63,Spokane,42,57,10,82,90
53063003500,53,Washington,63,Spokane,4,5,6,82,80
53063004000,53,Washington,63,Spokane,19,60,18,73,93
53063010401,53,Washington,63,Spokane,13,1,74,32,51
53063014400,53,Washington,63,Spokane,38,26,,34,57
53063014500,53,Washington,63,Spokane,4,3,,60,61
53065941000,53,Washington,65,Stevens,15,8,,21,49
53065950800,53,Washington,65,Stevens,57,35,97,20,38
53067010100,53,Washington,67,Thurston,53,86,29,83,63
53067011200,53,Washington,67,Thurston,32,33,22,77,63
53067012320,53,Washington,67,Thurston,34,26,58,49,60
53067012720,53,Washington,67,Thurston,46,22,,45,60
53071920300,53,Washington,71,Walla Walla,43,69,65,35,64
53071920500,53,Washington,71,Walla Walla,10,17,55,35,51
53073000600,53,Washington,73,Whatcom,9,6,10,84,84
53073001000,53,Washington,73,Whatcom,32,17,8,61,67
53073940000,53,Washington,73,Whatcom,33,24,,30,64
53077000100,53,Washington,77,Yakima,0,0,20,50,47
53077000200,53,Washington,77,Yakima,3,9,26,40,77
53077001300,53,Washington,77,Yakima,18,27,54,31,35
53077001501,53,Washington,77,Yakima,2,4,,36,66
54003971500,54,West Virginia,3,Berkeley,11,5,32,59,22
54003971600,54,West Virginia,3,Berkeley,30,50,31,60,18
54003971700,54,West Virginia,3,Berkeley,9,9,23,60,13
54005958300,54,West Virginia,5,Boone,25,8,77,13,48
54011000600,54,West Virginia,11,Cabell,21,14,1,69,79
54011010900,54,West Virginia,11,Cabell,3,14,,59,60
54025950100,54,West Virginia,25,Greenbrier,30,21,95,6,16
54025950700,54,West Virginia,25,Greenbrier,18,36,94,6,0
54027968200,54,West Virginia,27,Hampshire,54,34,93,33,13
54029021300,54,West Virginia,29,Hancock,8,16,33,18,15
54033030100,54,West Virginia,33,Harrison,5,22,25,34,54
54035963300,54,West Virginia,35,Jackson,31,33,61,9,9
54035963400,54,West Virginia,35,Jackson,39,22,72,6,0
54037972300,54,West Virginia,37,Jefferson,64,20,80,81,41
54037972401,54,West Virginia,37,Jefferson,69,59,,91,54
54037972402,54,West Virginia,37,Jefferson,40,52,,86,44
54037972505,54,West Virginia,37,Jefferson,41,54,,90,45
54037972506,54,West Virginia,37,Jefferson,60,71,,86,51
54037972800,54,West Virginia,37,Jefferson,21,54,82,80,44
54039000800,54,West Virginia,39,Kanawha,12,39,15,56,76
54039000900,54,West Virginia,39,Kanawha,8,3,16,66,60
54039001200,54,West Virginia,39,Kanawha,5,34,17,50,72
54039001700,54,West Virginia,39,Kanawha,16,66,0,32,20
54039013000,54,West Virginia,39,Kanawha,68,36,36,37,46
54039013100,54,West Virginia,39,Kanawha,33,55,45,28,38
54049020100,54,West Virginia,49,Marion,2,5,49,48,63
54049020700,54,West Virginia,49,Marion,21,54,82,15,62
54051020200,54,West Virginia,51,Marshall,44,38,74,29,9
54053955102,54,West Virginia,53,Mason,25,11,,4,18
54055001300,54,West Virginia,55,Mercer,6,9,,12,15
54055002300,54,West Virginia,55,Mercer,33,42,,6,24
54055002400,54,West Virginia,55,Mercer,38,19,,2,0
54059957400,54,West Virginia,59,Mingo,19,29,41,1,0
54059957700,54,West Virginia,59,Mingo,35,5,73,1,17
54061010102,54,West Virginia,61,Monongalia,74,6,,45,90
54061010201,54,West Virginia,61,Monongalia,76,82,51,52,93
54061010600,54,West Virginia,61,Monongalia,75,82,60,44,93
54063950200,54,West Virginia,63,Monroe,28,22,94,2,0
54065970800,54,West Virginia,65,Morgan,36,21,82,13,0
54067950100,54,West Virginia,67,Nicholas,54,32,,5,39
54067950200,54,West Virginia,67,Nicholas,35,21,,8,0
54069002700,54,West Virginia,69,Ohio,1,2,,58,41
54081000200,54,West Virginia,81,Raleigh,14,22,,18,11
54081000400,54,West Virginia,81,Raleigh,19,18,,17,18
54083966100,54,West Virginia,83,Randolph,22,49,56,17,0
54089000700,54,West Virginia,89,Summers,4,13,,6,15
54091964600,54,West Virginia,91,Taylor,26,12,92,12,0
54095961800,54,West Virginia,95,Tyler,20,15,80,3,8
54097966700,54,West Virginia,97,Upshur,14,45,46,21,0
54097966800,54,West Virginia,97,Upshur,20,43,86,13,28
54099005200,54,West Virginia,99,Wayne,63,33,31,21,31
54103030400,54,West Virginia,103,Wetzel,25,23,88,3,10
54107000701,54,West Virginia,107,Wood,6,2,25,45,60
54107011000,54,West Virginia,107,Wood,44,20,,35,15
54109003100,54,West Virginia,109,Wyoming,15,12,,2,11
55003950300,55,Wisconsin,3,Ashland,48,81,47,13,10
55005000500,55,Wisconsin,5,Barron,51,59,83,23,0
55005000600,55,Wisconsin,5,Barron,38,45,83,29,12
55009000100,55,Wisconsin,9,Brown,9,28,74,49,59
55009000800,55,Wisconsin,9,Brown,24,3,68,66,71
55009001702,55,Wisconsin,9,Brown,36,19,,67,69
55009021303,55,Wisconsin,9,Brown,36,45,66,69,63
55017010500,55,Wisconsin,17,Chippewa,29,34,83,44,45
55021970400,55,Wisconsin,21,Columbia,28,32,79,59,19
55023960500,55,Wisconsin,23,Crawford,83,66,,26,0
55025000407,55,Wisconsin,25,Dane,43,85,,81,62
55025000408,55,Wisconsin,25,Dane,66,97,,91,66
55025000600,55,Wisconsin,25,Dane,9,52,61,79,52
55025001401,55,Wisconsin,25,Dane,12,38,61,83,68
55025001402,55,Wisconsin,25,Dane,27,69,74,82,65
55025001502,55,Wisconsin,25,Dane,19,63,73,78,56
55025001804,55,Wisconsin,25,Dane,50,93,,90,82
55025002100,55,Wisconsin,25,Dane,20,82,41,77,54
55025002402,55,Wisconsin,25,Dane,10,45,24,79,60
55025002500,55,Wisconsin,25,Dane,9,42,55,82,62
55025011505,55,Wisconsin,25,Dane,36,76,56,70,40
55027960900,55,Wisconsin,27,Dodge,51,40,60,46,20
55031020300,55,Wisconsin,31,Douglas,8,42,56,46,45
55031021100,55,Wisconsin,31,Douglas,11,22,,49,48
55033970800,55,Wisconsin,33,Dunn,60,59,66,38,18
55035000600,55,Wisconsin,35,Eau Claire,21,29,54,48,56
55035001101,55,Wisconsin,35,Eau Claire,26,21,31,67,67
55035001200,55,Wisconsin,35,Eau Claire,44,78,48,50,67
55039040500,55,Wisconsin,39,Fond du Lac,12,13,36,68,62
55043960900,55,Wisconsin,43,Grant,57,66,89,29,0
55045960500,55,Wisconsin,45,Green,40,51,,65,27
55047100100,55,Wisconsin,47,Green Lake,39,48,,20,0
55055100200,55,Wisconsin,55,Jefferson,42,34,,64,43
55055101100,55,Wisconsin,55,Jefferson,62,53,,46,17
55059000700,55,Wisconsin,59,Kenosha,23,17,66,69,59
55059001000,55,Wisconsin,59,Kenosha,19,16,49,85,75
55059001200,55,Wisconsin,59,Kenosha,43,24,48,69,72
55063000200,55,Wisconsin,63,La Crosse,21,38,70,55,56
55063000400,55,Wisconsin,63,La Crosse,49,80,42,62,73
55067960600,55,Wisconsin,67,Langlade,24,42,74,18,0
55069960800,55,Wisconsin,69,Lincoln,44,53,,35,18
55071000800,55,Wisconsin,71,Manitowoc,27,32,34,34,59
55071005400,55,Wisconsin,71,Manitowoc,48,36,95,29,56
55073000100,55,Wisconsin,73,Marathon,8,6,30,71,48
55073000500,55,Wisconsin,73,Marathon,13,51,41,55,47
55075960800,55,Wisconsin,75,Marinette,49,49,97,9,0
55075961400,55,Wisconsin,75,Marinette,38,41,82,24,25
55079000101,55,Wisconsin,79,Milwaukee,21,22,,71,72
55079000102,55,Wisconsin,79,Milwaukee,26,30,,64,66
55079000201,55,Wisconsin,79,Milwaukee,4,12,82,61,72
55079001200,55,Wisconsin,79,Milwaukee,6,13,69,65,72
55079001300,55,Wisconsin,79,Milwaukee,18,24,69,60,63
55079002100,55,Wisconsin,79,Milwaukee,12,11,72,74,79
55079002400,55,Wisconsin,79,Milwaukee,5,9,72,75,74
55079002500,55,Wisconsin,79,Milwaukee,4,4,68,74,83
55079004100,55,Wisconsin,79,Milwaukee,11,7,70,68,66
55079004700,55,Wisconsin,79,Milwaukee,12,5,66,72,82
55079006300,55,Wisconsin,79,Milwaukee,10,5,66,71,82
55079006500,55,Wisconsin,79,Milwaukee,1,0,56,79,87
55079006900,55,Wisconsin,79,Milwaukee,0,2,61,80,89
55079008900,55,Wisconsin,79,Milwaukee,0,0,61,71,80
55079009800,55,Wisconsin,79,Milwaukee,0,1,64,79,89
55079009900,55,Wisconsin,79,Milwaukee,12,9,65,75,88
55079011300,55,Wisconsin,79,Milwaukee,29,82,53,91,95
55079013500,55,Wisconsin,79,Milwaukee,1,2,45,89,95
55079013700,55,Wisconsin,79,Milwaukee,2,9,35,86,94
55079014100,55,Wisconsin,79,Milwaukee,6,19,45,91,94
55079014900,55,Wisconsin,79,Milwaukee,8,36,39,90,93
55079015700,55,Wisconsin,79,Milwaukee,2,4,15,79,90
55079015800,55,Wisconsin,79,Milwaukee,3,16,29,77,91
55079015900,55,Wisconsin,79,Milwaukee,5,13,29,81,93
55079016200,55,Wisconsin,79,Milwaukee,8,8,34,75,88
55079016500,55,Wisconsin,79,Milwaukee,4,8,42,68,78
55079016700,55,Wisconsin,79,Milwaukee,4,6,36,77,85
55079016800,55,Wisconsin,79,Milwaukee,3,2,33,75,88
55079021600,55,Wisconsin,79,Milwaukee,17,23,73,59,63
55079100200,55,Wisconsin,79,Milwaukee,31,38,60,74,75
55079110100,55,Wisconsin,79,Milwaukee,25,37,56,75,81
55079170600,55,Wisconsin,79,Milwaukee,24,27,67,61,56
55079185400,55,Wisconsin,79,Milwaukee,4,3,,76,88
55079185600,55,Wisconsin,79,Milwaukee,6,6,,78,90
55079186000,55,Wisconsin,79,Milwaukee,1,2,,88,93
55079186500,55,Wisconsin,79,Milwaukee,7,57,,79,86
55079186800,55,Wisconsin,79,Milwaukee,1,2,,81,87
55085971500,55,Wisconsin,85,Oneida,23,32,86,27,0
55087010100,55,Wisconsin,87,Outagamie,14,23,40,76,39
55093960400,55,Wisconsin,93,Pierce,60,81,72,76,45
55097960400,55,Wisconsin,97,Portage,83,65,55,44,28
55097961000,55,Wisconsin,97,Portage,52,70,22,53,32
55099970200,55,Wisconsin,99,Price,27,58,92,14,0
55101000100,55,Wisconsin,101,Racine,5,14,61,85,70
55101000400,55,Wisconsin,101,Racine,2,6,61,63,62
55101000500,55,Wisconsin,101,Racine,5,14,61,65,73
55103970400,55,Wisconsin,103,Richland,38,45,90,22,0
55105000100,55,Wisconsin,105,Rock,17,2,27,68,49
55105001000,55,Wisconsin,105,Rock,14,49,60,41,40
55105001400,55,Wisconsin,105,Rock,43,26,81,26,36
55105001500,55,Wisconsin,105,Rock,13,22,33,53,27
55105001700,55,Wisconsin,105,Rock,19,30,45,37,40
55107960500,55,Wisconsin,107,Rusk,21,53,77,12,0
55111000300,55,Wisconsin,111,Sauk,33,34,79,41,19
55113100300,55,Wisconsin,113,Sawyer,37,61,,12,0
55113940000,55,Wisconsin,113,Sawyer,8,15,,6,48
55115100500,55,Wisconsin,115,Shawano,50,60,,29,0
55117000800,55,Wisconsin,117,Sheboygan,18,26,60,58,90
55117011400,55,Wisconsin,117,Sheboygan,51,48,,62,81
55123960100,55,Wisconsin,123,Vernon,21,35,96,14,33
55125940000,55,Wisconsin,125,Vilas,15,23,,6,38
55125950500,55,Wisconsin,125,Vilas,46,42,97,8,0
55127000400,55,Wisconsin,127,Walworth,58,80,74,48,32
55127000501,55,Wisconsin,127,Walworth,65,71,,62,47
55129950500,55,Wisconsin,129,Washburn,35,48,96,10,0
55133202600,55,Wisconsin,133,Waukesha,31,52,35,70,67
55139000500,55,Wisconsin,139,Winnebago,31,42,23,60,55
55139001500,55,Wisconsin,139,Winnebago,31,68,53,45,28
55139002900,55,Wisconsin,139,Winnebago,18,19,69,55,48
55139003300,55,Wisconsin,139,Winnebago,32,56,62,54,32
55141010400,55,Wisconsin,141,Wood,39,77,72,28,36
55141011200,55,Wisconsin,141,Wood,14,35,84,32,25
55141011700,55,Wisconsin,141,Wood,44,39,83,22,15
56001962800,56,Wyoming,1,Albany,44,87,60,20,46
56001963100,56,Wyoming,1,Albany,70,96,88,26,59
56001963400,56,Wyoming,1,Albany,59,88,82,40,56
56001963500,56,Wyoming,1,Albany,12,9,91,34,9
56001963700,56,Wyoming,1,Albany,66,84,98,23,39
56007967700,56,Wyoming,7,Carbon,28,61,92,41,22
56009956600,56,Wyoming,9,Converse,68,70,99,52,54
56013000100,56,Wyoming,13,Fremont,21,29,99,32,27
56013940100,56,Wyoming,13,Fremont,40,16,99,24,43
56013940300,56,Wyoming,13,Fremont,11,33,96,39,26
56015957800,56,Wyoming,15,Goshen,17,38,96,13,12
56015958000,56,Wyoming,15,Goshen,30,51,99,11,30
56017967800,56,Wyoming,17,Hot Springs,38,64,,27,19
56021000402,56,Wyoming,21,Laramie,31,43,89,70,61
56021001502,56,Wyoming,21,Laramie,21,41,89,70,60
56025000200,56,Wyoming,25,Natrona,33,30,95,71,53
56025000800,56,Wyoming,25,Natrona,63,52,94,59,47
56025001100,56,Wyoming,25,Natrona,24,26,98,62,60
56025001200,56,Wyoming,25,Natrona,25,12,98,60,66
56029965400,56,Wyoming,29,Park,56,67,,54,36
56031959100,56,Wyoming,31,Platte,35,59,99,8,0
56031959400,56,Wyoming,31,Platte,37,69,99,6,0
56037970903,56,Wyoming,37,Sweetwater,33,46,74,73,82
56041975400,56,Wyoming,41,Uinta,32,39,90,36,45
56043000301,56,Wyoming,43,Washakie,43,60,64,23,13
72001956300,72,Puerto Rico,1,Adjuntas,0,0,87,,
72001956400,72,Puerto Rico,1,Adjuntas,0,3,89,,
72001956500,72,Puerto Rico,1,Adjuntas,0,2,89,,
72001956600,72,Puerto Rico,1,Adjuntas,0,2,66,,
72001956700,72,Puerto Rico,1,Adjuntas,1,4,69,,
72001956800,72,Puerto Rico,1,Adjuntas,1,1,89,,
72003430100,72,Puerto Rico,3,Aguada,4,7,89,,
72003430200,72,Puerto Rico,3,Aguada,1,4,87,,
72003430300,72,Puerto Rico,3,Aguada,0,0,85,,
72003430401,72,Puerto Rico,3,Aguada,0,1,88,,
72003430402,72,Puerto Rico,3,Aguada,0,1,89,,
72003430501,72,Puerto Rico,3,Aguada,3,5,89,,
72003430502,72,Puerto Rico,3,Aguada,1,3,88,,
72003430601,72,Puerto Rico,3,Aguada,0,0,47,,
72003430602,72,Puerto Rico,3,Aguada,7,4,,,
72005400100,72,Puerto Rico,5,Aguadilla,2,2,86,,
72005400300,72,Puerto Rico,5,Aguadilla,24,29,70,,
72005400400,72,Puerto Rico,5,Aguadilla,2,2,80,,
72005400501,72,Puerto Rico,5,Aguadilla,2,3,,,
72005400502,72,Puerto Rico,5,Aguadilla,4,8,,,
72005400600,72,Puerto Rico,5,Aguadilla,0,1,75,,
72005400700,72,Puerto Rico,5,Aguadilla,7,3,80,,
72005400800,72,Puerto Rico,5,Aguadilla,0,0,71,,
72005400900,72,Puerto Rico,5,Aguadilla,0,1,81,,
72005401000,72,Puerto Rico,5,Aguadilla,0,0,73,,
72005401100,72,Puerto Rico,5,Aguadilla,0,0,86,,
72005401200,72,Puerto Rico,5,Aguadilla,1,1,89,,
72005401301,72,Puerto Rico,5,Aguadilla,0,1,82,,
72005401302,72,Puerto Rico,5,Aguadilla,4,8,87,,
72005401401,72,Puerto Rico,5,Aguadilla,6,1,,,
72005401402,72,Puerto Rico,5,Aguadilla,3,16,47,,
72007230100,72,Puerto Rico,7,Aguas Buenas,1,2,81,,
72007230200,72,Puerto Rico,7,Aguas Buenas,3,6,84,,
72007230300,72,Puerto Rico,7,Aguas Buenas,0,2,76,,
72007230400,72,Puerto Rico,7,Aguas Buenas,0,1,87,,
72007230501,72,Puerto Rico,7,Aguas Buenas,1,3,85,,
72007230502,72,Puerto Rico,7,Aguas Buenas,2,7,86,,
72009250100,72,Puerto Rico,9,Aibonito,8,13,87,,
72009250200,72,Puerto Rico,9,Aibonito,4,10,87,,
72009250300,72,Puerto Rico,9,Aibonito,1,3,83,,
72009250400,72,Puerto Rico,9,Aibonito,1,9,83,,
72009250500,72,Puerto Rico,9,Aibonito,2,11,86,,
72009250600,72,Puerto Rico,9,Aibonito,1,8,89,,
72011810100,72,Puerto Rico,11,A?asco,0,5,90,,
72011810200,72,Puerto Rico,11,A?asco,1,8,89,,
72011810300,72,Puerto Rico,11,A?asco,3,8,73,,
72011810400,72,Puerto Rico,11,A?asco,1,2,40,,
72011810500,72,Puerto Rico,11,A?asco,5,19,85,,
72011810600,72,Puerto Rico,11,A?asco,2,19,89,,
72011810700,72,Puerto Rico,11,A?asco,1,1,89,,
72013300101,72,Puerto Rico,13,Arecibo,3,17,,,
72013300102,72,Puerto Rico,13,Arecibo,5,24,,,
72013300200,72,Puerto Rico,13,Arecibo,5,5,89,,
72013300301,72,Puerto Rico,13,Arecibo,2,11,,,
72013300302,72,Puerto Rico,13,Arecibo,11,18,,,
72013300400,72,Puerto Rico,13,Arecibo,1,1,87,,
72013300500,72,Puerto Rico,13,Arecibo,0,1,79,,
72013300700,72,Puerto Rico,13,Arecibo,1,9,77,,
72013300800,72,Puerto Rico,13,Arecibo,3,10,73,,
72013301000,72,Puerto Rico,13,Arecibo,18,19,78,,
72013301100,72,Puerto Rico,13,Arecibo,10,18,77,,
72013301200,72,Puerto Rico,13,Arecibo,4,4,70,,
72013301300,72,Puerto Rico,13,Arecibo,0,0,72,,
72013301400,72,Puerto Rico,13,Arecibo,0,4,77,,
72013301500,72,Puerto Rico,13,Arecibo,5,11,79,,
72013301600,72,Puerto Rico,13,Arecibo,4,8,86,,
72013301700,72,Puerto Rico,13,Arecibo,3,6,87,,
72013301800,72,Puerto Rico,13,Arecibo,1,3,90,,
72013301900,72,Puerto Rico,13,Arecibo,0,0,89,,
72013302000,72,Puerto Rico,13,Arecibo,6,8,88,,
72013302100,72,Puerto Rico,13,Arecibo,1,5,89,,
72013302201,72,Puerto Rico,13,Arecibo,0,1,,,
72013302202,72,Puerto Rico,13,Arecibo,2,5,,,
72013302300,72,Puerto Rico,13,Arecibo,1,2,90,,
72015280101,72,Puerto Rico,15,Arroyo,0,0,,,
72015280102,72,Puerto Rico,15,Arroyo,2,3,,,
72015280201,72,Puerto Rico,15,Arroyo,3,1,93,,
72015280202,72,Puerto Rico,15,Arroyo,2,3,93,,
72017590100,72,Puerto Rico,17,Barceloneta,1,3,86,,
72017590200,72,Puerto Rico,17,Barceloneta,0,0,82,,
72017590300,72,Puerto Rico,17,Barceloneta,1,2,83,,
72017590400,72,Puerto Rico,17,Barceloneta,3,11,87,,
72019952201,72,Puerto Rico,19,Barranquitas,1,22,47,,
72019952202,72,Puerto Rico,19,Barranquitas,0,2,,,
72019952301,72,Puerto Rico,19,Barranquitas,2,6,,,
72019952302,72,Puerto Rico,19,Barranquitas,0,5,46,,
72019952400,72,Puerto Rico,19,Barranquitas,0,1,81,,
72019952500,72,Puerto Rico,19,Barranquitas,1,5,87,,
72021030101,72,Puerto Rico,21,Bayamón,26,0,44,,
72021030103,72,Puerto Rico,21,Bayamón,1,27,17,,
72021030104,72,Puerto Rico,21,Bayamón,62,90,46,,
72021030105,72,Puerto Rico,21,Bayamón,25,50,,,
72021030200,72,Puerto Rico,21,Bayamón,20,21,40,,
72021030300,72,Puerto Rico,21,Bayamón,7,37,32,,
72021030700,72,Puerto Rico,21,Bayamón,0,2,17,,
72021030800,72,Puerto Rico,21,Bayamón,14,32,24,,
72021030901,72,Puerto Rico,21,Bayamón,27,33,31,,
72021030902,72,Puerto Rico,21,Bayamón,15,18,37,,
72021030903,72,Puerto Rico,21,Bayamón,20,35,35,,
72021030904,72,Puerto Rico,21,Bayamón,4,13,33,,
72021031004,72,Puerto Rico,21,Bayamón,32,30,22,,
72021031005,72,Puerto Rico,21,Bayamón,3,8,22,,
72021031013,72,Puerto Rico,21,Bayamón,11,28,30,,
72021031021,72,Puerto Rico,21,Bayamón,9,10,34,,
72021031023,72,Puerto Rico,21,Bayamón,13,37,35,,
72021031031,72,Puerto Rico,21,Bayamón,14,16,31,,
72021031033,72,Puerto Rico,21,Bayamón,11,41,,,
72021031101,72,Puerto Rico,21,Bayamón,17,13,40,,
72021031113,72,Puerto Rico,21,Bayamón,7,14,36,,
72021031114,72,Puerto Rico,21,Bayamón,1,10,27,,
72021031121,72,Puerto Rico,21,Bayamón,2,8,50,,
72021031122,72,Puerto Rico,21,Bayamón,15,21,39,,
72021031123,72,Puerto Rico,21,Bayamón,7,6,45,,
72021031124,72,Puerto Rico,21,Bayamón,1,5,,,
72021031125,72,Puerto Rico,21,Bayamón,9,35,,,
72021031201,72,Puerto Rico,21,Bayamón,0,0,19,,
72021031202,72,Puerto Rico,21,Bayamón,8,7,25,,
72021031203,72,Puerto Rico,21,Bayamón,29,39,30,,
72021031301,72,Puerto Rico,21,Bayamón,16,29,62,,
72021031304,72,Puerto Rico,21,Bayamón,9,5,,,
72021031305,72,Puerto Rico,21,Bayamón,11,16,,,
72021031306,72,Puerto Rico,21,Bayamón,26,38,,,
72021031307,72,Puerto Rico,21,Bayamón,23,44,,,
72021031401,72,Puerto Rico,21,Bayamón,12,23,31,,
72021031402,72,Puerto Rico,21,Bayamón,2,10,30,,
72021031403,72,Puerto Rico,21,Bayamón,7,10,35,,
72021031501,72,Puerto Rico,21,Bayamón,12,10,33,,
72021031502,72,Puerto Rico,21,Bayamón,5,11,27,,
72021031503,72,Puerto Rico,21,Bayamón,3,10,33,,
72021031611,72,Puerto Rico,21,Bayamón,9,27,37,,
72021031612,72,Puerto Rico,21,Bayamón,2,6,35,,
72021031621,72,Puerto Rico,21,Bayamón,18,55,34,,
